match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration
NA1_5424495548,14,Fiora,4,2,6,4,1.0,7306,14,21325,24829,14068,27137,0.09858087978181808,0.1078239299195069,220,0,30,"[73, 90, 58, 77]",1525
NA1_5424495548,15,AurelionSol,4,4,9,2,0.67,7003,14,22525,22825,2540,9654,0.10412773733313903,0.09912068604028658,104,0,20,"[44, 90, 208, 238]",1525
NA1_5424495548,16,Sett,7,5,5,9,2.8,16950,18,34333,51961,24732,31850,0.07059837722663422,0.10620976805793739,124,0,22,"[46, 90, 216, 64, 13]",1525
NA1_5424474492,1,Udyr,7,5,7,10,2.14,12765,16,31777,42912,7820,74300,0.15132543866580353,0.18724895965463825,146,0,128,"[181, 225, 22]",1461
NA1_5424474492,2,Poppy,5,8,9,4,1.33,15510,18,41395,47678,15093,114229,0.10635685276194276,0.12542058977098425,179,1,77,"[42, 18, 44, 92]",1461
NA1_5424474492,3,KSante,5,8,6,8,2.67,16300,18,44679,53500,11735,148057,0.11479360153912097,0.1407359160747238,504,0,83,"[308, 19, 12, 231]",1461
NA1_5424474492,4,Mel,7,9,5,6,3.0,11280,16,33853,23315,4360,20655,0.16121066898785572,0.10173656899037363,171,119,331,"[69, 86, 251]",1461
NA1_5424474492,5,Veigar,1,7,7,12,2.71,16271,18,50210,51788,8508,92568,0.12900419164294474,0.13623145790304425,403,50,124,"[75, 45, 49, 320]",1461
NA1_5424474492,6,Velkoz,1,11,8,7,2.25,18550,18,61770,31401,2787,18763,0.15870429605565328,0.08260306189178591,233,141,209,"[205, 156, 187, 241]",1461
NA1_5424474492,7,Galio,2,1,7,1,0.29,6250,12,10354,18705,1741,19873,0.049306523081304815,0.0816229291766179,83,5,47,"[205, 219]",1461
NA1_5424474492,8,Briar,2,2,6,1,0.5,7275,12,11012,15883,7677,13034,0.05244090308117823,0.06930797152282613,68,2,34,"[66, 320]",1461
NA1_5424474492,9,Garen,6,6,5,10,3.2,13315,17,23484,32748,18218,49509,0.11183512372389008,0.1428974945954667,102,0,149,"[216, 45, 10, 74]",1461
NA1_5424474492,10,Amumu,3,13,8,6,2.38,21505,18,69128,31576,15807,44938,0.17760885142287156,0.08306411830541725,185,25,96,"[324, 48, 211, 195]",1461
NA1_5424474492,11,Nunu,3,8,5,11,3.8,16510,18,42098,53307,27985,66493,0.10816338049722835,0.1402291742922408,292,85,136,"[44, 48, 97, 129]",1461
NA1_5424474492,12,Zeri,6,6,7,12,2.57,13590,17,38600,26553,4634,20538,0.18382001451605048,0.11586737313102434,480,133,292,"[93, 115, 7, 77]",1461
NA1_5424474492,13,Urgot,8,12,8,4,2.0,13920,18,40848,68013,18190,82398,0.10495181354906741,0.17891335798568997,240,17,66,"[308, 243, 7, 13]",1461
NA1_5424474492,14,Senna,4,3,7,7,1.43,10548,16,31500,31645,32336,29354,0.15000902259720317,0.13808342939676216,197,13,119,"[206, 15, 56]",1461
NA1_5424474492,15,Heimerdinger,4,7,7,3,1.43,10750,16,29409,37409,1565,23858,0.14005230534671395,0.1632352735322909,248,72,244,"[32, 86, 322]",1461
NA1_5424474492,16,FiddleSticks,8,4,8,13,2.12,13950,18,39083,42881,13948,28083,0.10041701253117095,0.11280232377611378,141,0,26,"[324, 135, 2, 48]",1461
NA1_5424452047,1,Senna,5,0,8,8,1.0,11054,15,22640,30912,18146,19982,0.10258395272471589,0.1297630864718513,127,17,81,"[60, 118, 80]",1519
